expiryDaysLeft,quantityKg,donationTimeHour,recipientDemandScore,distanceToRecipientKm,urgencyLevel,storageType_Refrigerated,storageType_RoomTemp,foodCategory_Dairy,foodCategory_Fruits,foodCategory_Meat,foodCategory_PreparedMeals,foodCategory_Vegetables
-0.43935998725806585,1.7480428312699354,0.6112199944548561,1.2256386621689335,0.586984606822584,0,False,True,False,False,False,False,False
1.6467597095620832,-1.497890313087513,-1.550605027196368,0.2758584004571717,1.0141382457354007,2,False,False,False,False,False,True,False
0.9513864772887001,0.5955883166628163,-0.82999668664596,-0.8498070949049165,0.3762842428470697,1,False,True,False,False,False,False,False
-0.43935998725806585,1.704980212347403,0.03473332201452962,0.4165665873774327,-1.2870261389801112,2,False,True,True,False,False,False,False
0.02422216759085613,0.45687020816646146,-0.82999668664596,-0.7090989079846555,0.4316560108542869,1,False,False,True,False,False,False,False
-0.6711510646825268,1.0826900716881838,0.32297665823469285,-1.6940562164264825,-0.010599019333225709,2,False,False,False,False,True,False,False
-0.9029421421069879,-1.2373967658348164,0.8994633306750193,-1.1312234687454386,-0.7311511172972703,2,True,False,False,True,False,False,False
-1.1347332195314488,-0.9641962162771105,0.6112199944548561,-1.1664005154755037,0.3575872822212563,0,False,True,False,True,False,False,False
-0.6711510646825268,-0.02140723970264925,-0.3976316823157152,1.4718779892793903,0.0037832580712461902,0,True,False,False,False,False,True,False
-1.5983153743803709,1.166697475815747,1.3318283350052642,-0.6035677677944596,0.5050056256170938,0,False,False,False,False,False,False,True
0.4878043224397781,0.8183138292867345,1.6200716712254275,0.8386911481382158,-1.4416356210781847,2,False,True,False,False,False,True,False
-0.9029421421069879,0.39721789179016653,1.6200716712254275,-0.4980366276042639,0.915619645514768,2,False,True,False,False,False,True,False
0.4878043224397781,-0.8191246066282509,0.6112199944548561,0.7683370546780852,-0.8404564255712572,2,True,False,True,False,False,False,False
1.414968632137622,-1.093737045330958,-0.2535100142056336,-0.005557973383350354,-0.4636407575740922,1,False,False,False,True,False,False,False
-0.20756890983360488,-0.5812212856955715,-0.2535100142056336,0.8035141014081505,-0.8685018665099775,2,False,True,False,False,False,False,False
0.02422216759085613,1.7582790275711935,0.7553416625649377,-0.8849841416349817,-0.7203644092439164,1,True,False,False,False,False,True,False
1.6467597095620832,-0.7298226182069337,-1.4064833590862866,-0.1814432070336766,1.5599456732351116,1,False,True,True,False,False,False,False
-0.6711510646825268,-1.4364731352799667,1.3318283350052642,0.6276288677578242,0.8638434468586691,2,False,False,False,False,False,True,False
0.4878043224397781,-0.10717950526146394,-0.9741183547560417,0.7331600079480199,0.3913856341217653,2,True,False,True,False,False,False,False
1.414968632137622,-1.2974020544973617,1.1877066668951826,0.24068135372710642,0.1440104627648479,2,True,False,False,False,False,False,True
-0.6711510646825268,-1.5476594054488007,0.6112199944548561,-1.2719316556656994,0.874630154912023,2,False,False,True,False,False,False,False
1.183177554713161,-0.4883895744117514,0.6112199944548561,0.9442222883284115,-0.17168052626331143,2,False,False,False,True,False,False,False
1.183177554713161,0.13178273252996645,-0.5417533504257969,0.2758584004571717,-0.1249381246987777,2,True,False,False,False,False,False,False
-0.9029421421069879,-0.7834744057169741,-0.6858750185358785,1.155284568708803,1.6117218718912105,0,False,False,True,False,False,False,False
1.183177554713161,0.9249114597343148,1.1877066668951826,1.4367009425493251,1.3607511311831748,0,False,True,True,False,False,False,False
-0.43935998725806585,1.7526314709911892,0.7553416625649377,0.7683370546780852,-0.9806836302648587,2,False,False,False,False,False,False,False
1.6467597095620832,0.9009093442692964,1.3318283350052642,-1.6588791696964174,-1.2460366483773662,1,True,False,False,False,False,True,False
1.414968632137622,-1.6923780428114097,-1.1182400228661233,1.6477632229297166,-0.7627921275871087,0,True,False,False,False,False,False,False
-0.6711510646825268,1.1603439746632425,-1.1182400228661233,-1.6940562164264825,0.35902550996170346,2,True,False,True,False,False,False,False
-1.36652429695591,-0.7033496967381637,-1.6947266953064497,0.09997316680684541,0.9566091361175132,0,False,False,True,False,False,False,False
0.7195953998642391,1.480842810578484,1.4759500031153459,0.3813895406473674,0.06994173413181728,2,False,True,False,False,True,False,False
1.6467597095620832,-0.0824714452239452,-0.82999668664596,-0.7794530014447859,1.6232276938147878,1,False,True,False,False,False,False,False
0.4878043224397781,0.4363978155639461,-0.82999668664596,-0.2869743472238724,1.2147710155277844,1,False,True,False,False,False,True,False
-1.1347332195314488,0.4032184206564211,1.4759500031153459,0.8738681948682809,1.416122899190392,0,False,True,False,True,False,False,False
1.414968632137622,0.6255909609940887,-0.6858750185358785,-0.1814432070336766,-1.3582184121322474,1,False,False,False,False,True,False,False
-0.9029421421069879,-0.5815742579818217,0.8994633306750193,-1.1312234687454386,-1.262576267392509,2,True,False,False,False,False,False,True
-0.43935998725806585,0.2486165592788044,-1.6947266953064497,-0.8849841416349817,-1.6566506682750404,2,False,True,True,False,False,False,False
-0.20756890983360488,0.41486650610267983,-0.3976316823157152,-1.34228574912583,-1.6077509250998359,1,True,False,False,True,False,False,False
1.414968632137622,0.9725627183781005,1.6200716712254275,0.3110354471872369,-1.2668909506138506,0,False,True,False,True,False,False,False
0.4878043224397781,-1.5882512183675812,1.043584998785101,1.155284568708803,0.5129158781895533,0,False,False,True,False,False,False,False
-1.1347332195314488,1.5267292077910186,1.6200716712254275,1.718117316389847,-1.1187534933477894,0,True,False,True,False,False,False,False
0.4878043224397781,0.006477570911122008,-1.1182400228661233,0.06479612007678015,0.48774689273172733,2,False,True,False,False,False,False,True
-0.9029421421069879,1.2101130670245297,-0.3976316823157152,1.6829402696597817,-1.262576267392509,0,False,False,False,False,True,False,False
-0.20756890983360488,-1.289636664199856,-1.4064833590862866,-1.623702122966352,1.8044443891111346,1,True,False,False,False,False,False,False
0.7195953998642391,0.7692506814979474,-1.262361690976205,0.6276288677578242,1.0702291276128415,2,False,True,False,False,False,False,True
1.414968632137622,1.2034065935857747,-0.2535100142056336,0.6979829612179547,0.8163819314239115,2,False,False,False,False,False,True,False
-1.5983153743803709,-1.5116562322512734,-0.3976316823157152,1.6125861761996514,-1.6228523163745312,0,False,False,False,True,False,False,False
-0.6711510646825268,1.6823899860273859,-1.262361690976205,-0.07591206684348085,-0.7484098501826367,2,True,False,False,False,False,True,False
-0.6711510646825268,0.7703095983566982,-1.6947266953064497,0.9090452415983462,1.3708187253663051,2,False,False,True,False,False,False,False
-1.36652429695591,-0.1936577153927793,-0.2535100142056336,-1.5885250762362868,1.4110891020988268,0,False,False,True,False,False,False,False
-1.5983153743803709,-0.7442944819431946,0.6112199944548561,1.3663468490891946,0.08360489766606573,0,True,False,False,False,False,False,True
-0.9029421421069879,-1.047144703545923,0.17885499012461123,-0.04073502011341561,-0.7922757962662762,2,False,False,False,False,True,False,False
1.6467597095620832,1.3167106974721101,-1.550605027196368,0.2758584004571717,0.6517048551427077,2,False,True,False,True,False,False,False
1.6467597095620832,-0.0404677431601636,1.1877066668951826,-1.482993936046091,-1.4653663787955635,1,False,True,False,False,False,False,False
-0.43935998725806585,-0.7555895951032031,0.32297665823469285,0.3110354471872369,0.43956626342674643,2,False,False,False,False,True,False,False
-0.20756890983360488,-0.9324287105145864,0.7553416625649377,-0.7442759547147206,-0.18678191753800705,1,True,False,False,False,False,False,True
0.02422216759085613,0.24614575327505253,0.7553416625649377,0.06479612007678015,0.20801159721474788,2,True,False,False,False,False,False,False
1.414968632137622,0.07424824987117294,0.6112199944548561,-0.07591206684348085,0.30365374195448647,1,True,False,True,False,False,False,False
-0.9029421421069879,-0.2967256229778568,0.03473332201452962,1.6829402696597817,0.06706527865092296,0,True,False,False,False,False,False,False
-0.43935998725806585,-0.6715821909756396,0.4670983263447745,-1.0960464220153732,-0.828231489777456,2,False,False,True,False,False,False,False
-0.9029421421069879,-1.0107885580621456,0.32297665823469285,0.5572747742976937,-1.201451588423503,2,True,False,True,False,False,False,False
-1.1347332195314488,0.34533096571137745,0.03473332201452962,0.24068135372710642,1.7692078094701782,0,False,False,False,False,False,False,False
-0.20756890983360488,-0.46544637580548415,0.03473332201452962,0.7331600079480199,1.8181075526453827,2,True,False,False,True,False,False,False
1.6467597095620832,1.2041125381582751,0.32297665823469285,0.592451821027759,-0.4269659501926886,2,False,False,False,False,False,False,False
1.6467597095620832,-1.6613164816213863,0.03473332201452962,-0.8498070949049165,1.7246227495163153,1,False,False,False,True,False,False,False
0.9513864772887001,1.6608586765661197,-1.262361690976205,-1.6940562164264825,-1.1072476714242119,1,False,False,False,False,False,False,True
0.25601324501531714,-0.14988915189774618,1.3318283350052642,0.8738681948682809,0.31803601935895837,2,False,True,False,True,False,False,False
-0.9029421421069879,-0.5918104542830794,-0.6858750185358785,0.06479612007678015,-1.0662581808214668,2,False,False,False,False,True,False,False
-0.9029421421069879,-0.8512450846770252,1.6200716712254275,-0.11108911357354612,0.5905801761737017,2,True,False,False,False,True,False,False
0.9513864772887001,-1.5236572899837826,-1.262361690976205,-0.39250548741406815,1.1586801336503436,1,False,False,False,False,True,False,False
-0.43935998725806585,1.1674034203882477,1.6200716712254275,0.4165665873774327,1.7850283146150971,2,False,True,False,True,False,False,False
0.9513864772887001,1.5080216766197545,0.32297665823469285,-0.4276825341441334,0.7300882669970795,1,False,True,False,False,False,False,False
-0.20756890983360488,-1.5473064331625503,-1.6947266953064497,-0.8498070949049165,-0.6117782148401532,1,False,False,False,False,True,False,False
-0.20756890983360488,0.35027257771888115,-1.4064833590862866,-0.6035677677944596,-0.007363006917219398,1,True,False,True,False,False,False,False
0.4878043224397781,-1.260692936727334,-1.550605027196368,1.014576381788542,-0.4125836727882167,2,False,False,True,False,False,False,False
-0.6711510646825268,0.3216818225326095,-0.109388346095552,1.6125861761996514,0.43309423859473406,0,False,True,False,True,False,False,False
-0.9029421421069879,1.4497812493884608,1.4759500031153459,-0.8849841416349817,-1.4617708094444455,2,False,False,False,False,False,True,False
1.414968632137622,0.9718567738056001,-0.109388346095552,-1.5885250762362868,-0.5542491052222653,1,False,False,False,False,False,False,True
0.7195953998642391,-0.3323758238891339,-0.9741183547560417,0.2758584004571717,-1.1187534933477894,0,False,False,False,False,False,False,True
-0.43935998725806585,1.4561347505409654,-0.6858750185358785,-0.005557973383350354,1.6325761741276947,2,True,False,False,False,False,False,True
-0.9029421421069879,-0.9514892139721008,-0.6858750185358785,-0.005557973383350354,-1.0130437544249207,0,False,False,False,True,False,False,False
0.4878043224397781,1.0862197945506862,-1.550605027196368,1.155284568708803,-0.11630875825609446,0,False,True,False,False,True,False,False
-0.9029421421069879,0.2740305638888235,0.17885499012461123,0.7331600079480199,-0.7016674486181029,2,False,True,False,False,False,False,True
-1.1347332195314488,-1.52012756712128,-0.3976316823157152,1.155284568708803,0.12315616052836338,0,False,True,False,False,False,False,False
-0.6711510646825268,-0.5494537799330477,-0.3976316823157152,1.2256386621689335,0.06778439252114642,0,False,True,False,True,False,False,False
0.4878043224397781,0.7265410348616649,-0.3976316823157152,1.6477632229297166,1.1903211439401824,0,False,False,False,False,True,False,False
0.7195953998642391,0.9358536006080731,-0.9741183547560417,-0.5332136743343292,0.12531350213903425,1,True,False,False,False,False,False,False
-0.20756890983360488,1.0128015590106307,-0.2535100142056336,-0.2166202537637419,1.206860762955325,1,True,False,False,False,False,False,False
-1.36652429695591,1.5595556304122937,-1.6947266953064497,-0.11108911357354612,1.3794480918089882,0,True,False,False,False,False,True,False
1.183177554713161,1.0985738245694459,-1.6947266953064497,-0.5683907210643944,0.569006760066994,1,True,False,True,False,False,False,False
0.25601324501531714,-1.0718527635834416,0.03473332201452962,0.06479612007678015,0.15983096790976697,2,True,False,False,False,False,False,True
0.25601324501531714,1.6072068890560793,-0.5417533504257969,1.1904616154388683,0.663929790936509,0,False,False,False,False,False,True,False
-1.5983153743803709,-0.47532959982049167,1.1877066668951826,-1.6588791696964174,0.18284261175692212,0,True,False,False,False,False,True,False
0.25601324501531714,0.006477570911122008,0.8994633306750193,0.0296190733467149,-1.108685899164659,1,False,True,True,False,False,False,False
0.02422216759085613,1.0092718361481283,0.03473332201452962,-1.3071087023957648,0.8803830658738117,1,False,False,False,True,False,False,False
0.9513864772887001,0.4021595037976703,-1.262361690976205,1.4015238958192597,-0.007363006917219398,0,False,False,False,False,True,False,False
1.183177554713161,-0.22930791630405611,-1.6947266953064497,1.5070550360094555,-1.4869397949022716,0,False,False,False,True,False,False,False
0.02422216759085613,-1.3722321791824184,0.32297665823469285,-0.32215139395393766,0.2871141229393437,1,True,False,False,False,False,False,True
-1.5983153743803709,0.17343346230749784,1.3318283350052642,-0.7794530014447859,-0.705263017969221,0,True,False,False,False,False,True,False
-1.5983153743803709,1.4910790068797415,1.4759500031153459,-1.4478168893160257,0.704919281539254,0,False,False,False,False,False,False,False
-1.36652429695591,-1.6553159527551318,-1.6947266953064497,0.7683370546780852,-1.5775481425504447,0,False,False,False,False,False,False,False
-0.43935998725806585,-0.8844244795845503,-1.6947266953064497,0.9442222883284115,1.6563069318450734,2,True,False,False,False,True,False,False
-1.5983153743803709,-1.3701143454649167,0.17885499012461123,1.4015238958192597,1.0486557115061337,0,False,True,False,False,False,False,True
-1.1347332195314488,-1.288224775054855,1.043584998785101,-0.2869743472238724,-1.0943036217601871,0,False,True,False,False,False,False,True
0.4878043224397781,1.5327297366572732,1.4759500031153459,-1.0256923285552426,1.222681268100244,1,False,False,False,False,False,False,False
-1.1347332195314488,0.03859804895989612,-1.4064833590862866,1.155284568708803,1.6081263025400923,0,False,False,False,False,False,False,False
0.9513864772887001,-1.4276488281237099,-0.9741183547560417,-0.4276825341441334,-1.2891834805907822,1,False,True,False,True,False,False,False
-0.6711510646825268,0.07107149929492043,0.4670983263447745,0.8386911481382158,-0.36943684057480075,2,False,False,False,False,False,False,True
-0.43935998725806585,-0.8530099461082765,-1.6947266953064497,1.4367009425493251,1.4916298555638696,0,False,False,True,False,False,False,False
1.6467597095620832,-1.101502435628464,-0.109388346095552,0.13515021353691065,-1.6731902872901832,2,False,False,False,True,False,False,False
1.414968632137622,0.2768543421788259,-1.6947266953064497,-0.9905152818251775,0.2432481768557043,1,False,False,True,False,False,False,False
0.02422216759085613,-0.5226278861780275,1.1877066668951826,-1.2719316556656994,1.2687045557945542,1,True,False,False,True,False,False,False
-1.36652429695591,-1.1509185557035013,-0.82999668664596,-0.39250548741406815,1.6217894660743408,0,True,False,False,False,False,False,True
-0.20756890983360488,-0.514156551308021,-1.550605027196368,-0.2517973004938071,0.08791958088740723,1,True,False,False,False,False,True,False
-1.1347332195314488,0.31426940452135393,0.4670983263447745,-1.0256923285552426,-1.5667614344970908,0,True,False,False,False,False,False,True
1.414968632137622,-0.9903161654596302,1.3318283350052642,0.9793993350584768,-1.4308489130248307,2,True,False,False,False,True,False,False
0.25601324501531714,-1.2585751030098324,0.7553416625649377,-0.7090989079846555,0.17421324531423887,1,True,False,False,False,False,True,False
0.02422216759085613,-0.9567837982658549,0.6112199944548561,0.7683370546780852,-0.28601963162886346,2,True,False,True,False,False,False,False
-0.9029421421069879,-0.5402765004905408,-1.262361690976205,-0.9905152818251775,0.9314401506596871,2,True,False,False,False,False,False,True
1.6467597095620832,-0.11176814498271749,0.03473332201452962,1.0497534285186072,-1.660965351496382,2,False,True,False,False,False,False,True
0.02422216759085613,-1.4449444701499732,-1.6947266953064497,-1.5533480295062214,1.5973395944867383,1,False,True,False,False,False,True,False
-0.20756890983360488,0.6954794736716416,-1.6947266953064497,-0.005557973383350354,-0.5276418920239921,2,False,False,False,False,False,False,False
-1.5983153743803709,-0.1837744913777718,-0.9741183547560417,1.5422320827395208,-0.238558116194106,0,True,False,True,False,False,False,False
0.9513864772887001,-0.9444297682470955,1.6200716712254275,-0.7090989079846555,1.1946358271615236,1,False,True,False,False,False,True,False
-0.20756890983360488,1.7565141661399422,-0.2535100142056336,-0.6739218612545902,-1.557412954184184,1,False,False,False,False,True,False,False
-0.9029421421069879,0.3262704622538631,-1.550605027196368,0.7331600079480199,1.3485261953893735,2,False,True,False,False,False,False,True
1.414968632137622,1.3117690854646062,1.043584998785101,-0.2869743472238724,0.3165977916185112,1,False,True,False,False,False,False,True
1.183177554713161,0.6213552935590854,-1.4064833590862866,1.2608157088989989,1.2938735412523803,0,True,False,True,False,False,False,False
-0.43935998725806585,1.6908613208973926,-0.6858750185358785,-1.5533480295062214,0.05484034285712167,2,False,True,True,False,False,False,False
0.9513864772887001,0.9499724920580834,0.6112199944548561,0.24068135372710642,-1.4430738488186319,2,True,False,False,False,False,True,False
0.25601324501531714,0.6566525221841121,-1.550605027196368,-1.4126398425859605,-0.5679122687565138,1,False,False,False,False,False,True,False
-0.6711510646825268,-0.8035938260332394,-0.109388346095552,0.9442222883284115,1.498101880395882,2,False,True,False,False,False,False,False
-0.9029421421069879,0.3079159033688491,-1.6947266953064497,0.5572747742976937,-0.905176673891381,2,True,False,False,False,True,False,False
-1.36652429695591,0.0933087533286873,-0.5417533504257969,0.6979829612179547,-0.19469217011046658,0,False,False,False,False,False,False,False
0.4878043224397781,1.6382684502461027,-0.3976316823157152,1.718117316389847,0.7178633312032787,0,True,False,False,False,False,False,False
1.183177554713161,-1.6747294284988963,1.4759500031153459,0.6628059144878895,-0.6362280864277555,2,True,False,False,False,False,False,False
-0.6711510646825268,0.6908908339503883,0.8994633306750193,0.2758584004571717,-0.05877964863820661,2,False,False,False,False,False,False,False
-0.20756890983360488,0.7445426214604287,0.4670983263447745,-0.8849841416349817,1.3895156859921185,1,True,False,False,False,False,False,True
1.414968632137622,1.4010710738859238,-0.5417533504257969,0.8386911481382158,-1.5509409293521714,2,True,False,False,False,False,False,True
1.414968632137622,0.18967018747501013,-1.6947266953064497,-0.8498070949049165,1.4722137810678322,1,False,False,False,False,False,False,False
0.25601324501531714,-1.0778532924496962,-0.3976316823157152,0.6628059144878895,-0.5053493620470607,2,True,False,False,False,False,True,False
-1.36652429695591,-1.1152683547922244,-0.82999668664596,1.4718779892793903,-0.5341139168560047,0,False,False,False,False,False,True,False
1.414968632137622,1.5115513994822574,1.3318283350052642,-0.005557973383350354,-1.1654958949123233,1,True,False,False,True,False,False,False
-1.1347332195314488,-1.298813943642363,0.4670983263447745,1.2256386621689335,-0.26876089874349723,0,True,False,False,True,False,False,False
-0.9029421421069879,-1.3224630868211307,1.6200716712254275,-0.6739218612545902,1.7771180620426377,2,True,False,False,False,False,False,True
1.6467597095620832,-1.529657818850037,-0.82999668664596,-1.482993936046091,-0.007363006917219398,1,False,False,False,False,True,False,False
-0.6711510646825268,1.3474192863758834,-0.82999668664596,1.4718779892793903,0.6581768799747197,0,True,False,False,False,False,False,False
1.414968632137622,0.7078335036904008,0.03473332201452962,1.014576381788542,-1.3488699318193407,2,False,True,False,False,False,True,False
0.25601324501531714,-0.12800487015022952,1.043584998785101,-1.6940562164264825,-1.484063339421377,1,False,False,False,False,False,False,False
-0.20756890983360488,-1.464357945893738,0.6112199944548561,1.577409129469586,1.6340144018681417,0,True,False,True,False,False,False,False
1.414968632137622,1.5186108452072624,0.6112199944548561,-1.0256923285552426,-1.662403579236829,1,True,False,False,False,False,False,False
-0.43935998725806585,-1.3143447242373747,-0.109388346095552,-1.5885250762362868,-0.9778071747839643,2,False,False,False,False,False,False,False
-0.20756890983360488,-1.4481212207262255,-1.1182400228661233,-1.1664005154755037,0.5445568884793915,1,False,False,True,False,False,False,False
-0.9029421421069879,1.5962647481823211,-0.5417533504257969,-1.4478168893160257,-0.21770381395762173,2,True,False,True,False,False,False,False
